"author1"	"author2"	"pubs"	"pubIDs"
"HAHN BH"	"schulman ln"	"0"	""
"HAHN BH"	"SCOTT PA"	"0"	""
"HAHN BH"	"SHAW GM"	"28"	"29765018,29158512,28576126,28298420,28069935,27632364,27412591,27289102,27247400,27173934,27002652,26949186,26922989,26870823,26506369,26468546,26355218,25900654,25734126,25714714,25569444,25462344,25065977,24557500,24299076,24023257,23941304,23616655"
"HAHN BH"	"shaw pa"	"0"	""
"HAHN BH"	"stallings v"	"0"	""
"HAHN BH"	"steenhoff ap"	"0"	""
"HAHN BH"	"stevens r"	"0"	""
"HAHN BH"	"su lf"	"0"	""
"HAHN BH"	"TEBAS P"	"0"	""
"HAHN BH"	"Teitelman A"	"0"	""
"HAHN BH"	"Tomescu C"	"0"	""
"HAHN BH"	"van duyne g"	"0"	""
"HAHN BH"	"VILLARRUEL A"	"0"	""
"HAHN BH"	"WEINER DB"	"0"	""
"HAHN BH"	"Weissman D"	"0"	""
"HAHN BH"	"WHERRY EJ"	"0"	""
"HAHN BH"	"Wood s"	"0"	""
"HAHN BH"	"WOODY GE"	"0"	""
"HAHN BH"	"YEHIA B"	"0"	""
"HAHN BH"	"YOU J"	"0"	""
"HAHN BH"	"Yuan Y"	"0"	""
"HAHN BH"	"ZETOLA N"	"0"	""
"Hahn SM"	"HOXIE J"	"0"	""
"Hahn SM"	"HUNTER CA"	"0"	""
"Hahn SM"	"jarvis jn"	"0"	""
"Hahn SM"	"JEMMOTT J"	"0"	""
"Hahn SM"	"JEMMOTT L"	"0"	""
"Hahn SM"	"JOHNSON PR"	"0"	""
"Hahn SM"	"JORDAN-SCIUTTO K"	"0"	""
"Hahn SM"	"JUNE CH"	"0"	""
"Hahn SM"	"koenig h"	"0"	""
"Hahn SM"	"Kohler HP"	"0"	""
"Hahn SM"	"KOHLI RM"	"0"	""
"Hahn SM"	"KOLSON D"	"0"	""
"Hahn SM"	"kovaric cl"	"0"	""
"Hahn SM"	"LANGLEBEN DD"	"0"	""
"Hahn SM"	"LIEBERMAN PM"	"0"	""
"Hahn SM"	"LIU C"	"1"	"27821490"
"Hahn SM"	"Lo Re V"	"0"	""
"Hahn SM"	"LOWENTHAL ED"	"0"	""
"Hahn SM"	"Mcguire JL"	"0"	""
"Hahn SM"	"METZGER DS"	"0"	""
"Hahn SM"	"MONTANER L"	"0"	""
"Hahn SM"	"Moore JH"	"0"	""
"Hahn SM"	"morroni c"	"1"	"26579491"
"Hahn SM"	"O'doherty U"	"0"	""
"Hahn SM"	"OBRIEN CP"	"0"	""
"Hahn SM"	"ratcliffe s"	"0"	""
"Hahn SM"	"RILEY JL"	"0"	""
"Hahn SM"	"ROBERTSON ES"	"1"	"26579491"
"Hahn SM"	"ROSS R"	"0"	""
"Hahn SM"	"rutstein r"	"0"	""
"Hahn SM"	"sawinski d"	"0"	""
"Hahn SM"	"SCHNOLL RA"	"0"	""
"Hahn SM"	"schulman ln"	"0"	""
"Hahn SM"	"SCOTT PA"	"0"	""
"Hahn SM"	"SHAW GM"	"0"	""
"Hahn SM"	"shaw pa"	"0"	""
"Hahn SM"	"stallings v"	"0"	""
"Hahn SM"	"steenhoff ap"	"0"	""
"Hahn SM"	"stevens r"	"0"	""
"Hahn SM"	"su lf"	"0"	""
"Hahn SM"	"TEBAS P"	"0"	""
"Hahn SM"	"Teitelman A"	"0"	""
"Hahn SM"	"Tomescu C"	"0"	""
"Hahn SM"	"van duyne g"	"0"	""
"Hahn SM"	"VILLARRUEL A"	"0"	""
"Hahn SM"	"WEINER DB"	"0"	""
"Hahn SM"	"Weissman D"	"0"	""
"Hahn SM"	"WHERRY EJ"	"2"	"25799953,25754329"
"Hahn SM"	"Wood s"	"0"	""
"Hahn SM"	"WOODY GE"	"0"	""
"Hahn SM"	"YEHIA B"	"0"	""
"Hahn SM"	"YOU J"	"0"	""
"Hahn SM"	"Yuan Y"	"0"	""
"Hahn SM"	"ZETOLA N"	"1"	"26579491"
"HOXIE J"	"HUNTER CA"	"0"	""
"HOXIE J"	"jarvis jn"	"0"	""
"HOXIE J"	"JEMMOTT J"	"0"	""
"HOXIE J"	"JEMMOTT L"	"0"	""
"HOXIE J"	"JOHNSON PR"	"0"	""
"HOXIE J"	"JORDAN-SCIUTTO K"	"0"	""
"HOXIE J"	"JUNE CH"	"1"	"27855210"
"HOXIE J"	"koenig h"	"0"	""
"HOXIE J"	"Kohler HP"	"0"	""
"HOXIE J"	"KOHLI RM"	"0"	""
"HOXIE J"	"KOLSON D"	"0"	""
"HOXIE J"	"kovaric cl"	"0"	""
"HOXIE J"	"LANGLEBEN DD"	"0"	""
"HOXIE J"	"LIEBERMAN PM"	"0"	""
"HOXIE J"	"LIU C"	"0"	""
"HOXIE J"	"Lo Re V"	"0"	""
"HOXIE J"	"LOWENTHAL ED"	"0"	""
"HOXIE J"	"Mcguire JL"	"0"	""
"HOXIE J"	"METZGER DS"	"0"	""
"HOXIE J"	"MONTANER L"	"0"	""
"HOXIE J"	"Moore JH"	"0"	""
"HOXIE J"	"morroni c"	"0"	""
"HOXIE J"	"O'doherty U"	"0"	""
"HOXIE J"	"OBRIEN CP"	"0"	""
"HOXIE J"	"ratcliffe s"	"0"	""
"HOXIE J"	"RILEY JL"	"1"	"27855210"
"HOXIE J"	"ROBERTSON ES"	"0"	""
"HOXIE J"	"ROSS R"	"0"	""
"HOXIE J"	"rutstein r"	"0"	""
"HOXIE J"	"sawinski d"	"0"	""
"HOXIE J"	"SCHNOLL RA"	"0"	""
"HOXIE J"	"schulman ln"	"0"	""
"HOXIE J"	"SCOTT PA"	"0"	""
"HOXIE J"	"SHAW GM"	"0"	""
"HOXIE J"	"shaw pa"	"0"	""
"HOXIE J"	"stallings v"	"0"	""
"HOXIE J"	"steenhoff ap"	"0"	""
"HOXIE J"	"stevens r"	"0"	""
"HOXIE J"	"su lf"	"0"	""
"HOXIE J"	"TEBAS P"	"1"	"27959728"
"HOXIE J"	"Teitelman A"	"0"	""
"HOXIE J"	"Tomescu C"	"0"	""
"HOXIE J"	"van duyne g"	"0"	""
"HOXIE J"	"VILLARRUEL A"	"0"	""
"HOXIE J"	"WEINER DB"	"0"	""
"HOXIE J"	"Weissman D"	"1"	"29175625"
"HOXIE J"	"WHERRY EJ"	"0"	""
"HOXIE J"	"Wood s"	"0"	""
"HOXIE J"	"WOODY GE"	"0"	""
"HOXIE J"	"YEHIA B"	"0"	""
"HOXIE J"	"YOU J"	"0"	""
"HOXIE J"	"Yuan Y"	"0"	""
"HOXIE J"	"ZETOLA N"	"0"	""
"HUNTER CA"	"jarvis jn"	"0"	""
"HUNTER CA"	"JEMMOTT J"	"0"	""
"HUNTER CA"	"JEMMOTT L"	"0"	""
"HUNTER CA"	"JOHNSON PR"	"0"	""
"HUNTER CA"	"JORDAN-SCIUTTO K"	"0"	""
"HUNTER CA"	"JUNE CH"	"1"	"27571406"
"HUNTER CA"	"koenig h"	"0"	""
"HUNTER CA"	"Kohler HP"	"0"	""
"HUNTER CA"	"KOHLI RM"	"0"	""
"HUNTER CA"	"KOLSON D"	"0"	""
"HUNTER CA"	"kovaric cl"	"0"	""
"HUNTER CA"	"LANGLEBEN DD"	"0"	""
"HUNTER CA"	"LIEBERMAN PM"	"0"	""
"HUNTER CA"	"LIU C"	"0"	""
"HUNTER CA"	"Lo Re V"	"0"	""
"HUNTER CA"	"LOWENTHAL ED"	"0"	""
"HUNTER CA"	"Mcguire JL"	"0"	""
"HUNTER CA"	"METZGER DS"	"0"	""
"HUNTER CA"	"MONTANER L"	"0"	""
"HUNTER CA"	"Moore JH"	"0"	""
"HUNTER CA"	"morroni c"	"0"	""
"HUNTER CA"	"O'doherty U"	"0"	""
"HUNTER CA"	"OBRIEN CP"	"0"	""
"HUNTER CA"	"ratcliffe s"	"0"	""
"HUNTER CA"	"RILEY JL"	"0"	""
"HUNTER CA"	"ROBERTSON ES"	"0"	""
"HUNTER CA"	"ROSS R"	"0"	""
"HUNTER CA"	"rutstein r"	"0"	""
"HUNTER CA"	"sawinski d"	"0"	""
"HUNTER CA"	"SCHNOLL RA"	"0"	""
"HUNTER CA"	"schulman ln"	"0"	""
"HUNTER CA"	"SCOTT PA"	"0"	""
"HUNTER CA"	"SHAW GM"	"0"	""
"HUNTER CA"	"shaw pa"	"0"	""
"HUNTER CA"	"stallings v"	"0"	""
"HUNTER CA"	"steenhoff ap"	"0"	""
"HUNTER CA"	"stevens r"	"0"	""
"HUNTER CA"	"su lf"	"0"	""
"HUNTER CA"	"TEBAS P"	"0"	""
"HUNTER CA"	"Teitelman A"	"0"	""
"HUNTER CA"	"Tomescu C"	"0"	""
"HUNTER CA"	"van duyne g"	"0"	""
"HUNTER CA"	"VILLARRUEL A"	"0"	""
"HUNTER CA"	"WEINER DB"	"0"	""
"HUNTER CA"	"Weissman D"	"0"	""
"HUNTER CA"	"WHERRY EJ"	"2"	"26196739,24505488"
"HUNTER CA"	"Wood s"	"0"	""
"HUNTER CA"	"WOODY GE"	"0"	""
"HUNTER CA"	"YEHIA B"	"0"	""
"HUNTER CA"	"YOU J"	"0"	""
"HUNTER CA"	"Yuan Y"	"0"	""
"HUNTER CA"	"ZETOLA N"	"0"	""
"jarvis jn"	"JEMMOTT J"	"0"	""
"jarvis jn"	"JEMMOTT L"	"0"	""
"jarvis jn"	"JOHNSON PR"	"0"	""
"jarvis jn"	"JORDAN-SCIUTTO K"	"0"	""
"jarvis jn"	"JUNE CH"	"0"	""
"jarvis jn"	"koenig h"	"0"	""
"jarvis jn"	"Kohler HP"	"0"	""
"jarvis jn"	"KOHLI RM"	"0"	""
"jarvis jn"	"KOLSON D"	"0"	""
"jarvis jn"	"kovaric cl"	"0"	""
"jarvis jn"	"LANGLEBEN DD"	"0"	""
"jarvis jn"	"LIEBERMAN PM"	"0"	""
"jarvis jn"	"LIU C"	"1"	"29550739"
"jarvis jn"	"Lo Re V"	"0"	""
"jarvis jn"	"LOWENTHAL ED"	"0"	""
"jarvis jn"	"Mcguire JL"	"0"	""
"jarvis jn"	"METZGER DS"	"0"	""
"jarvis jn"	"MONTANER L"	"0"	""
"jarvis jn"	"Moore JH"	"0"	""
"jarvis jn"	"morroni c"	"0"	""
"jarvis jn"	"O'doherty U"	"0"	""
"jarvis jn"	"OBRIEN CP"	"0"	""
"jarvis jn"	"ratcliffe s"	"0"	""
"jarvis jn"	"RILEY JL"	"0"	""
"jarvis jn"	"ROBERTSON ES"	"0"	""
"jarvis jn"	"ROSS R"	"0"	""
"jarvis jn"	"rutstein r"	"0"	""
"jarvis jn"	"sawinski d"	"0"	""
"jarvis jn"	"SCHNOLL RA"	"0"	""
"jarvis jn"	"schulman ln"	"0"	""
"jarvis jn"	"SCOTT PA"	"0"	""
"jarvis jn"	"SHAW GM"	"0"	""
"jarvis jn"	"shaw pa"	"0"	""
"jarvis jn"	"stallings v"	"0"	""
"jarvis jn"	"steenhoff ap"	"1"	"28505328"
"jarvis jn"	"stevens r"	"0"	""
"jarvis jn"	"su lf"	"0"	""
"jarvis jn"	"TEBAS P"	"0"	""
"jarvis jn"	"Teitelman A"	"0"	""
"jarvis jn"	"Tomescu C"	"0"	""
"jarvis jn"	"van duyne g"	"0"	""
"jarvis jn"	"VILLARRUEL A"	"0"	""
"jarvis jn"	"WEINER DB"	"0"	""
"jarvis jn"	"Weissman D"	"0"	""
"jarvis jn"	"WHERRY EJ"	"0"	""
"jarvis jn"	"Wood s"	"0"	""
"jarvis jn"	"WOODY GE"	"0"	""
"jarvis jn"	"YEHIA B"	"0"	""
"jarvis jn"	"YOU J"	"0"	""
"jarvis jn"	"Yuan Y"	"0"	""
"jarvis jn"	"ZETOLA N"	"0"	""
"JEMMOTT J"	"JEMMOTT L"	"14"	"27658914,27519261,26214076,25969177,25668645,25565482,25463915,25449552,25438966,25110841,24736094,24432923,23962491,23790274"
"JEMMOTT J"	"JOHNSON PR"	"0"	""
"JEMMOTT J"	"JORDAN-SCIUTTO K"	"0"	""
"JEMMOTT J"	"JUNE CH"	"0"	""
"JEMMOTT J"	"koenig h"	"0"	""
"JEMMOTT J"	"Kohler HP"	"0"	""
"JEMMOTT J"	"KOHLI RM"	"0"	""
"JEMMOTT J"	"KOLSON D"	"0"	""
"JEMMOTT J"	"kovaric cl"	"0"	""
"JEMMOTT J"	"LANGLEBEN DD"	"0"	""
"JEMMOTT J"	"LIEBERMAN PM"	"0"	""
"JEMMOTT J"	"LIU C"	"0"	""
"JEMMOTT J"	"Lo Re V"	"0"	""
"JEMMOTT J"	"LOWENTHAL ED"	"0"	""
"JEMMOTT J"	"Mcguire JL"	"0"	""
"JEMMOTT J"	"METZGER DS"	"0"	""
"JEMMOTT J"	"MONTANER L"	"0"	""
"JEMMOTT J"	"Moore JH"	"0"	""
"JEMMOTT J"	"morroni c"	"0"	""
"JEMMOTT J"	"O'doherty U"	"0"	""
"JEMMOTT J"	"OBRIEN CP"	"0"	""
"JEMMOTT J"	"ratcliffe s"	"1"	"27111184"
"JEMMOTT J"	"RILEY JL"	"0"	""
"JEMMOTT J"	"ROBERTSON ES"	"0"	""
"JEMMOTT J"	"ROSS R"	"0"	""
"JEMMOTT J"	"rutstein r"	"0"	""
"JEMMOTT J"	"sawinski d"	"0"	""
"JEMMOTT J"	"SCHNOLL RA"	"0"	""
"JEMMOTT J"	"schulman ln"	"0"	""
"JEMMOTT J"	"SCOTT PA"	"0"	""
"JEMMOTT J"	"SHAW GM"	"0"	""
"JEMMOTT J"	"shaw pa"	"0"	""
"JEMMOTT J"	"stallings v"	"0"	""
"JEMMOTT J"	"steenhoff ap"	"0"	""
"JEMMOTT J"	"stevens r"	"5"	"28766241,27658914,25449552,24705710,23889233"
"JEMMOTT J"	"su lf"	"0"	""
"JEMMOTT J"	"TEBAS P"	"0"	""
"JEMMOTT J"	"Teitelman A"	"8"	"27844325,27111184,25668645,25565482,25110841,24736094,24041455,23790274"
"JEMMOTT J"	"Tomescu C"	"0"	""
"JEMMOTT J"	"van duyne g"	"0"	""
"JEMMOTT J"	"VILLARRUEL A"	"0"	""
"JEMMOTT J"	"WEINER DB"	"0"	""
"JEMMOTT J"	"Weissman D"	"0"	""
"JEMMOTT J"	"WHERRY EJ"	"0"	""
"JEMMOTT J"	"Wood s"	"0"	""
"JEMMOTT J"	"WOODY GE"	"0"	""
"JEMMOTT J"	"YEHIA B"	"0"	""
"JEMMOTT J"	"YOU J"	"0"	""
"JEMMOTT J"	"Yuan Y"	"0"	""
"JEMMOTT J"	"ZETOLA N"	"0"	""
"JEMMOTT L"	"JOHNSON PR"	"0"	""
"JEMMOTT L"	"JORDAN-SCIUTTO K"	"0"	""
"JEMMOTT L"	"JUNE CH"	"0"	""
"JEMMOTT L"	"koenig h"	"0"	""
"JEMMOTT L"	"Kohler HP"	"0"	""
"JEMMOTT L"	"KOHLI RM"	"0"	""
"JEMMOTT L"	"KOLSON D"	"0"	""
"JEMMOTT L"	"kovaric cl"	"0"	""
"JEMMOTT L"	"LANGLEBEN DD"	"0"	""
"JEMMOTT L"	"LIEBERMAN PM"	"0"	""
"JEMMOTT L"	"LIU C"	"0"	""
"JEMMOTT L"	"Lo Re V"	"0"	""
"JEMMOTT L"	"LOWENTHAL ED"	"0"	""
"JEMMOTT L"	"Mcguire JL"	"0"	""
"JEMMOTT L"	"METZGER DS"	"0"	""
"JEMMOTT L"	"MONTANER L"	"0"	""
"JEMMOTT L"	"Moore JH"	"0"	""
"JEMMOTT L"	"morroni c"	"0"	""
"JEMMOTT L"	"O'doherty U"	"0"	""
"JEMMOTT L"	"OBRIEN CP"	"0"	""
"JEMMOTT L"	"ratcliffe s"	"0"	""
"JEMMOTT L"	"RILEY JL"	"0"	""
"JEMMOTT L"	"ROBERTSON ES"	"0"	""
"JEMMOTT L"	"ROSS R"	"0"	""
"JEMMOTT L"	"rutstein r"	"0"	""
"JEMMOTT L"	"sawinski d"	"0"	""
"JEMMOTT L"	"SCHNOLL RA"	"0"	""
"JEMMOTT L"	"schulman ln"	"0"	""
"JEMMOTT L"	"SCOTT PA"	"0"	""
"JEMMOTT L"	"SHAW GM"	"0"	""
"JEMMOTT L"	"shaw pa"	"0"	""
"JEMMOTT L"	"stallings v"	"0"	""
"JEMMOTT L"	"steenhoff ap"	"0"	""
"JEMMOTT L"	"stevens r"	"2"	"27658914,25449552"
"JEMMOTT L"	"su lf"	"0"	""
"JEMMOTT L"	"TEBAS P"	"0"	""
"JEMMOTT L"	"Teitelman A"	"7"	"25668645,25565482,25110841,24988875,24736094,24416702,23790274"
"JEMMOTT L"	"Tomescu C"	"0"	""
"JEMMOTT L"	"van duyne g"	"0"	""
"JEMMOTT L"	"VILLARRUEL A"	"1"	"28030408"
"JEMMOTT L"	"WEINER DB"	"0"	""
"JEMMOTT L"	"Weissman D"	"0"	""
"JEMMOTT L"	"WHERRY EJ"	"0"	""
"JEMMOTT L"	"Wood s"	"0"	""
"JEMMOTT L"	"WOODY GE"	"0"	""
"JEMMOTT L"	"YEHIA B"	"0"	""
"JEMMOTT L"	"YOU J"	"0"	""
"JEMMOTT L"	"Yuan Y"	"0"	""
"JEMMOTT L"	"ZETOLA N"	"0"	""
"JOHNSON PR"	"JORDAN-SCIUTTO K"	"0"	""
"JOHNSON PR"	"JUNE CH"	"0"	""
"JOHNSON PR"	"koenig h"	"0"	""
"JOHNSON PR"	"Kohler HP"	"0"	""
"JOHNSON PR"	"KOHLI RM"	"0"	""
"JOHNSON PR"	"KOLSON D"	"0"	""
"JOHNSON PR"	"kovaric cl"	"0"	""
"JOHNSON PR"	"LANGLEBEN DD"	"0"	""
"JOHNSON PR"	"LIEBERMAN PM"	"0"	""
"JOHNSON PR"	"LIU C"	"0"	""
"JOHNSON PR"	"Lo Re V"	"0"	""
"JOHNSON PR"	"LOWENTHAL ED"	"0"	""
"JOHNSON PR"	"Mcguire JL"	"0"	""
"JOHNSON PR"	"METZGER DS"	"0"	""
"JOHNSON PR"	"MONTANER L"	"0"	""
"JOHNSON PR"	"Moore JH"	"0"	""
"JOHNSON PR"	"morroni c"	"0"	""
"JOHNSON PR"	"O'doherty U"	"0"	""
"JOHNSON PR"	"OBRIEN CP"	"0"	""
"JOHNSON PR"	"ratcliffe s"	"0"	""
"JOHNSON PR"	"RILEY JL"	"0"	""
"JOHNSON PR"	"ROBERTSON ES"	"0"	""
"JOHNSON PR"	"ROSS R"	"0"	""
"JOHNSON PR"	"rutstein r"	"0"	""
"JOHNSON PR"	"sawinski d"	"0"	""
"JOHNSON PR"	"SCHNOLL RA"	"0"	""
"JOHNSON PR"	"schulman ln"	"0"	""
"JOHNSON PR"	"SCOTT PA"	"0"	""
"JOHNSON PR"	"SHAW GM"	"0"	""
"JOHNSON PR"	"shaw pa"	"0"	""
"JOHNSON PR"	"stallings v"	"0"	""
"JOHNSON PR"	"steenhoff ap"	"0"	""
"JOHNSON PR"	"stevens r"	"0"	""
"JOHNSON PR"	"su lf"	"0"	""
"JOHNSON PR"	"TEBAS P"	"0"	""
"JOHNSON PR"	"Teitelman A"	"0"	""
"JOHNSON PR"	"Tomescu C"	"0"	""
"JOHNSON PR"	"van duyne g"	"0"	""
"JOHNSON PR"	"VILLARRUEL A"	"0"	""
"JOHNSON PR"	"WEINER DB"	"0"	""
"JOHNSON PR"	"Weissman D"	"0"	""
"JOHNSON PR"	"WHERRY EJ"	"0"	""
"JOHNSON PR"	"Wood s"	"0"	""
"JOHNSON PR"	"WOODY GE"	"0"	""
"JOHNSON PR"	"YEHIA B"	"0"	""
"JOHNSON PR"	"YOU J"	"0"	""
"JOHNSON PR"	"Yuan Y"	"0"	""
"JOHNSON PR"	"ZETOLA N"	"0"	""
"JORDAN-SCIUTTO K"	"JUNE CH"	"0"	""
"JORDAN-SCIUTTO K"	"koenig h"	"0"	""
"JORDAN-SCIUTTO K"	"Kohler HP"	"0"	""
"JORDAN-SCIUTTO K"	"KOHLI RM"	"0"	""
"JORDAN-SCIUTTO K"	"KOLSON D"	"7"	"29632166,27993242,25279448,25202977,24789373,24420448,24128662"
"JORDAN-SCIUTTO K"	"kovaric cl"	"0"	""
"JORDAN-SCIUTTO K"	"LANGLEBEN DD"	"0"	""
"JORDAN-SCIUTTO K"	"LIEBERMAN PM"	"0"	""
"JORDAN-SCIUTTO K"	"LIU C"	"0"	""
"JORDAN-SCIUTTO K"	"Lo Re V"	"0"	""
"JORDAN-SCIUTTO K"	"LOWENTHAL ED"	"0"	""
"JORDAN-SCIUTTO K"	"Mcguire JL"	"0"	""
"JORDAN-SCIUTTO K"	"METZGER DS"	"0"	""
"JORDAN-SCIUTTO K"	"MONTANER L"	"0"	""
"JORDAN-SCIUTTO K"	"Moore JH"	"0"	""
"JORDAN-SCIUTTO K"	"morroni c"	"0"	""
"JORDAN-SCIUTTO K"	"O'doherty U"	"0"	""
"JORDAN-SCIUTTO K"	"OBRIEN CP"	"0"	""
"JORDAN-SCIUTTO K"	"ratcliffe s"	"0"	""
"JORDAN-SCIUTTO K"	"RILEY JL"	"0"	""
"JORDAN-SCIUTTO K"	"ROBERTSON ES"	"0"	""
"JORDAN-SCIUTTO K"	"ROSS R"	"0"	""
"JORDAN-SCIUTTO K"	"rutstein r"	"0"	""
"JORDAN-SCIUTTO K"	"sawinski d"	"0"	""
"JORDAN-SCIUTTO K"	"SCHNOLL RA"	"0"	""
"JORDAN-SCIUTTO K"	"schulman ln"	"0"	""
"JORDAN-SCIUTTO K"	"SCOTT PA"	"0"	""
"JORDAN-SCIUTTO K"	"SHAW GM"	"0"	""
"JORDAN-SCIUTTO K"	"shaw pa"	"0"	""
"JORDAN-SCIUTTO K"	"stallings v"	"0"	""
"JORDAN-SCIUTTO K"	"steenhoff ap"	"0"	""
"JORDAN-SCIUTTO K"	"stevens r"	"0"	""
"JORDAN-SCIUTTO K"	"su lf"	"0"	""
"JORDAN-SCIUTTO K"	"TEBAS P"	"0"	""
"JORDAN-SCIUTTO K"	"Teitelman A"	"0"	""
"JORDAN-SCIUTTO K"	"Tomescu C"	"0"	""
"JORDAN-SCIUTTO K"	"van duyne g"	"0"	""
"JORDAN-SCIUTTO K"	"VILLARRUEL A"	"0"	""
"JORDAN-SCIUTTO K"	"WEINER DB"	"0"	""
"JORDAN-SCIUTTO K"	"Weissman D"	"0"	""
"JORDAN-SCIUTTO K"	"WHERRY EJ"	"0"	""
"JORDAN-SCIUTTO K"	"Wood s"	"0"	""
"JORDAN-SCIUTTO K"	"WOODY GE"	"0"	""
"JORDAN-SCIUTTO K"	"YEHIA B"	"0"	""
"JORDAN-SCIUTTO K"	"YOU J"	"0"	""
"JORDAN-SCIUTTO K"	"Yuan Y"	"0"	""
"JORDAN-SCIUTTO K"	"ZETOLA N"	"0"	""
"JUNE CH"	"koenig h"	"0"	""
"JUNE CH"	"Kohler HP"	"0"	""
"JUNE CH"	"KOHLI RM"	"0"	""
"JUNE CH"	"KOLSON D"	"0"	""
"JUNE CH"	"kovaric cl"	"0"	""
"JUNE CH"	"LANGLEBEN DD"	"0"	""
"JUNE CH"	"LIEBERMAN PM"	"0"	""
"JUNE CH"	"LIU C"	"0"	""
"JUNE CH"	"Lo Re V"	"0"	""
"JUNE CH"	"LOWENTHAL ED"	"0"	""
"JUNE CH"	"Mcguire JL"	"0"	""
"JUNE CH"	"METZGER DS"	"0"	""
"JUNE CH"	"MONTANER L"	"0"	""
"JUNE CH"	"Moore JH"	"0"	""
"JUNE CH"	"morroni c"	"0"	""
"JUNE CH"	"O'doherty U"	"0"	""
"JUNE CH"	"OBRIEN CP"	"0"	""
"JUNE CH"	"ratcliffe s"	"0"	""
"JUNE CH"	"RILEY JL"	"8"	"28470889,27887864,27855210,27485827,26563133,24919573,24162716,23926201"
"JUNE CH"	"ROBERTSON ES"	"0"	""
"JUNE CH"	"ROSS R"	"0"	""
"JUNE CH"	"rutstein r"	"0"	""
"JUNE CH"	"sawinski d"	"0"	""
"JUNE CH"	"SCHNOLL RA"	"0"	""
"JUNE CH"	"schulman ln"	"0"	""
"JUNE CH"	"SCOTT PA"	"0"	""
"JUNE CH"	"SHAW GM"	"0"	""
"JUNE CH"	"shaw pa"	"3"	"27076371,26333935,25317870"
"JUNE CH"	"stallings v"	"0"	""
"JUNE CH"	"steenhoff ap"	"0"	""
"JUNE CH"	"stevens r"	"0"	""
"JUNE CH"	"su lf"	"0"	""
"JUNE CH"	"TEBAS P"	"2"	"27668293,24597865"
"JUNE CH"	"Teitelman A"	"0"	""
"JUNE CH"	"Tomescu C"	"0"	""
"JUNE CH"	"van duyne g"	"0"	""
"JUNE CH"	"VILLARRUEL A"	"0"	""
"JUNE CH"	"WEINER DB"	"0"	""
"JUNE CH"	"Weissman D"	"0"	""
"JUNE CH"	"WHERRY EJ"	"2"	"29713085,24919573"
"JUNE CH"	"Wood s"	"0"	""
"JUNE CH"	"WOODY GE"	"0"	""
"JUNE CH"	"YEHIA B"	"0"	""
"JUNE CH"	"YOU J"	"0"	""
"JUNE CH"	"Yuan Y"	"0"	""
"JUNE CH"	"ZETOLA N"	"0"	""
"koenig h"	"Kohler HP"	"0"	""
"koenig h"	"KOHLI RM"	"0"	""
"koenig h"	"KOLSON D"	"0"	""
"koenig h"	"kovaric cl"	"0"	""
"koenig h"	"LANGLEBEN DD"	"0"	""
"koenig h"	"LIEBERMAN PM"	"0"	""
"koenig h"	"LIU C"	"0"	""
"koenig h"	"Lo Re V"	"0"	""
"koenig h"	"LOWENTHAL ED"	"0"	""
"koenig h"	"Mcguire JL"	"0"	""
"koenig h"	"METZGER DS"	"0"	""
"koenig h"	"MONTANER L"	"1"	"28444867"
"koenig h"	"Moore JH"	"0"	""
"koenig h"	"morroni c"	"0"	""
"koenig h"	"O'doherty U"	"0"	""
"koenig h"	"OBRIEN CP"	"0"	""
"koenig h"	"ratcliffe s"	"0"	""
"koenig h"	"RILEY JL"	"0"	""
"koenig h"	"ROBERTSON ES"	"0"	""
"koenig h"	"ROSS R"	"0"	""
"koenig h"	"rutstein r"	"0"	""
"koenig h"	"sawinski d"	"0"	""
"koenig h"	"SCHNOLL RA"	"0"	""
"koenig h"	"schulman ln"	"0"	""
"koenig h"	"SCOTT PA"	"0"	""
"koenig h"	"SHAW GM"	"0"	""
"koenig h"	"shaw pa"	"0"	""
"koenig h"	"stallings v"	"0"	""
"koenig h"	"steenhoff ap"	"0"	""
"koenig h"	"stevens r"	"0"	""
"koenig h"	"su lf"	"0"	""
"koenig h"	"TEBAS P"	"1"	"28444867"
"koenig h"	"Teitelman A"	"0"	""
"koenig h"	"Tomescu C"	"0"	""
"koenig h"	"van duyne g"	"0"	""
"koenig h"	"VILLARRUEL A"	"0"	""
"koenig h"	"WEINER DB"	"0"	""
"koenig h"	"Weissman D"	"0"	""
"koenig h"	"WHERRY EJ"	"0"	""
"koenig h"	"Wood s"	"0"	""
"koenig h"	"WOODY GE"	"0"	""
"koenig h"	"YEHIA B"	"0"	""
"koenig h"	"YOU J"	"0"	""
"koenig h"	"Yuan Y"	"0"	""
"koenig h"	"ZETOLA N"	"0"	""
"Kohler HP"	"KOHLI RM"	"0"	""
"Kohler HP"	"KOLSON D"	"0"	""
"Kohler HP"	"kovaric cl"	"0"	""
"Kohler HP"	"LANGLEBEN DD"	"0"	""
"Kohler HP"	"LIEBERMAN PM"	"0"	""
"Kohler HP"	"LIU C"	"0"	""
"Kohler HP"	"Lo Re V"	"0"	""
"Kohler HP"	"LOWENTHAL ED"	"0"	""
"Kohler HP"	"Mcguire JL"	"0"	""
"Kohler HP"	"METZGER DS"	"0"	""
"Kohler HP"	"MONTANER L"	"0"	""
"Kohler HP"	"Moore JH"	"0"	""
"Kohler HP"	"morroni c"	"0"	""
"Kohler HP"	"O'doherty U"	"0"	""
"Kohler HP"	"OBRIEN CP"	"0"	""
